name,cluster,label
Sequence-82931,C4543,0
Sequence-46496,C83,0
Sequence-85127,C2776,0
Sequence-130276,C4577,0
Sequence-3586,C2433,0
Sequence-81034,C859,1
Sequence-120896,C1955,0
Sequence-34104,C439,0
Sequence-119951,C906,0
Sequence-23547,C5918,0
Sequence-115309,C3725,0
Sequence-109559,C4943,0
Sequence-75134,C204,0
Sequence-113790,C3609,0
Sequence-132555,C5580,0
Sequence-71012,C4850,0
Sequence-122462,C558,0
Sequence-19831,C5717,0
Sequence-46005,C5706,0
Sequence-112461,C576,0
Sequence-10701,C752,0
Sequence-13055,C1161,0
Sequence-137701,C1349,0
Sequence-112337,C1027,0
Sequence-363,C545,0
Sequence-50879,C2383,0
Sequence-81393,C5543,0
Sequence-95126,C1092,0
Sequence-70709,C3782,0
Sequence-49921,C5019,0
Sequence-133979,C262,0
Sequence-39844,C443,0
Sequence-62502,C5934,0
Sequence-42661,C3567,0
Sequence-91404,C1665,0
Sequence-15909,C813,0
Sequence-98988,C4825,0
Sequence-97473,C510,0
Sequence-97146,C2240,0
Sequence-4545,C1269,0
Sequence-52872,C2776,0
Sequence-112662,C6062,0
Sequence-122687,C5978,0
Sequence-82722,C863,0
Sequence-51276,C2462,0
Sequence-99532,C3513,0
Sequence-43803,C2981,1
Sequence-75821,C1809,0
Sequence-9400,C4242,0
Sequence-112481,C3605,0
Sequence-74934,C1197,0
Sequence-53454,C996,0
Sequence-107365,C3548,0
Sequence-32565,C780,0
Sequence-58207,C102,0
Sequence-90855,C4390,0
Sequence-97882,C1770,0
Sequence-128841,C2172,0
Sequence-107513,C3496,0
Sequence-109843,C2509,0
Sequence-138487,C1706,0
Sequence-111860,C5886,0
Sequence-51428,C703,0
Sequence-80891,C1187,0
Sequence-56055,C2144,0
Sequence-139836,C2230,0
Sequence-48839,C1155,0
Sequence-135328,C5987,0
Sequence-7166,C6198,0
Sequence-138024,C2375,0
Sequence-52012,C526,0
Sequence-107618,C264,0
Sequence-27832,C1918,0
Sequence-33842,C2112,1
Sequence-78612,C4170,0
Sequence-44218,C3083,0
Sequence-102057,C3491,0
Sequence-140407,C357,0
Sequence-81240,C6785,0
Sequence-129174,C2010,0
Sequence-63216,C865,0
Sequence-4984,C134,0
Sequence-56111,C6914,0
Sequence-142194,C5287,0
Sequence-45335,C2438,0
Sequence-27062,C2762,0
Sequence-34170,C4521,0
Sequence-88531,C6200,0
Sequence-99166,C5061,0
Sequence-125484,C6046,0
Sequence-71090,C3777,0
Sequence-72182,C4766,0
Sequence-123392,C5717,0
Sequence-17289,C3660,0
Sequence-83142,C2281,0
Sequence-84564,C20,0
Sequence-89847,C2981,1
Sequence-80912,C2860,0
Sequence-108459,C112,0
Sequence-101872,C3499,0
Sequence-137717,C3711,0
Sequence-16274,C1906,0
Sequence-13247,C111,0
Sequence-48182,C6707,0
Sequence-123920,C3617,0
Sequence-94227,C1745,0
Sequence-33193,C3824,0
Sequence-33011,C3599,0
Sequence-127386,C873,0
Sequence-59527,C3321,0
Sequence-78969,C5064,0
Sequence-99580,C7844,0
Sequence-113524,C2256,0
Sequence-95333,C693,0
Sequence-30626,C208,1
Sequence-45886,C6112,0
Sequence-24165,C4619,0
Sequence-69093,C1837,0
Sequence-4579,C2799,0
Sequence-35200,C1450,0
Sequence-49180,C2711,0
Sequence-56662,C1678,0
Sequence-136930,C4159,0
Sequence-38881,C4169,0
Sequence-128962,C3267,0
Sequence-67463,C2505,0
Sequence-94560,C2791,0
Sequence-6807,C1422,0
Sequence-107806,C2462,0
Sequence-121729,C4014,0
Sequence-24832,C2069,0
Sequence-76054,C1203,0
Sequence-43388,C3805,0
Sequence-30717,C5580,0
Sequence-90537,C5005,0
Sequence-134287,C3076,0
Sequence-64527,C3300,0
Sequence-63534,C91,0
Sequence-67355,C156,0
Sequence-107683,C1507,0
Sequence-1203,C1941,0
Sequence-64007,C5065,0
Sequence-91422,C1289,0
Sequence-15715,C4153,0
Sequence-128972,C6065,0
Sequence-100513,C10,0
Sequence-4021,C571,1
Sequence-51243,C411,0
Sequence-123375,C4038,0
Sequence-89591,C5875,0
Sequence-32453,C6292,0
Sequence-90403,C2293,0
Sequence-34603,C1058,0
Sequence-9033,C3100,0
Sequence-61239,C955,0
Sequence-14929,C4650,0
Sequence-72295,C827,0
Sequence-41792,C6402,0
Sequence-1229,C2692,0
Sequence-99782,C2620,0
Sequence-115996,C426,0
Sequence-92669,C1352,0
Sequence-25608,C2578,0
Sequence-106376,C6995,0
Sequence-51150,C3635,0
Sequence-30286,C1398,0
Sequence-127624,C11,0
Sequence-86605,C1748,0
Sequence-96386,C821,0
Sequence-73531,C1371,0
Sequence-57695,C4493,0
Sequence-63084,C3724,0
Sequence-135172,C6723,0
Sequence-37149,C1064,0
Sequence-35076,C2572,0
Sequence-49053,C5335,0
Sequence-24186,C7790,0
Sequence-98005,C5300,0
Sequence-50644,C6920,0
Sequence-31834,C6406,0
Sequence-101143,C1471,0
Sequence-37736,C6106,0
Sequence-36291,C2608,0
Sequence-127706,C5217,0
Sequence-49581,C1073,0
Sequence-26256,C356,0
Sequence-112863,C1494,0
Sequence-33913,C4769,0
Sequence-22129,C974,0
Sequence-111598,C6511,0
Sequence-86765,C3411,0
Sequence-118563,C418,0
Sequence-54170,C2047,0
Sequence-13105,C1003,0
Sequence-11784,C2062,0
Sequence-55728,C4696,0
Sequence-133576,C1076,0
Sequence-122429,C2309,0
Sequence-135653,C5472,0
Sequence-129763,C4097,0
Sequence-127680,C4882,0
Sequence-136408,C6650,0
Sequence-75422,C3222,0
Sequence-1436,C1670,0
Sequence-90018,C38,0
Sequence-21867,C6245,0
Sequence-6811,C346,0
Sequence-67024,C5969,0
Sequence-48787,C7346,0
Sequence-30180,C3999,0
Sequence-3423,C3848,0
Sequence-89976,C2374,0
Sequence-28357,C813,0
Sequence-77287,C2117,0
Sequence-41928,C4153,0
Sequence-41088,C1230,0
Sequence-87103,C6558,0
Sequence-100481,C1432,0
Sequence-92625,C1334,0
Sequence-42201,C1907,1
Sequence-19901,C596,0
Sequence-136865,C2576,0
Sequence-75222,C25,0
Sequence-61190,C2013,0
Sequence-67867,C142,0
Sequence-134474,C1736,0
Sequence-101811,C675,0
Sequence-91811,C2751,0
Sequence-64512,C3369,0
Sequence-29576,C1524,0
Sequence-67952,C6011,0
Sequence-40646,C5304,0
Sequence-12664,C2251,0
Sequence-125593,C7933,0
Sequence-139591,C4687,0
Sequence-118745,C1470,0
Sequence-96530,C3488,0
Sequence-116413,C7280,0
Sequence-51455,C1923,0
Sequence-29275,C181,0
Sequence-97813,C3822,0
Sequence-10512,C6523,0
Sequence-35698,C2077,0
Sequence-104267,C2708,0
Sequence-72503,C1358,0
Sequence-929,C702,0
Sequence-132534,C2550,0
Sequence-117159,C4246,0
Sequence-93286,C6405,0
Sequence-29905,C4088,0
Sequence-41983,C6890,0
Sequence-20564,C879,0
Sequence-100306,C1679,0
Sequence-20016,C203,0
Sequence-76364,C3568,0
Sequence-60700,C3698,0
Sequence-95223,C5624,0
Sequence-32523,C305,0
Sequence-102149,C1680,0
Sequence-110824,C4679,0
Sequence-55764,C6593,0
Sequence-142313,C4705,0
Sequence-136263,C144,0
Sequence-4913,C6166,0
Sequence-55770,C6626,0
Sequence-142097,C3592,0
Sequence-31157,C2146,0
Sequence-123019,C1663,0
Sequence-63337,C5898,0
Sequence-76311,C7835,0
Sequence-44562,C859,0
Sequence-77163,C4425,0
Sequence-69096,C4278,0
Sequence-133560,C2238,0
Sequence-34329,C4720,0
Sequence-116842,C1392,0
Sequence-100137,C3045,0
Sequence-93949,C4438,0
Sequence-30613,C5579,0
Sequence-81006,C6423,0
Sequence-18244,C3,0
Sequence-46113,C645,0
Sequence-121237,C7681,0
Sequence-98713,C1666,0
Sequence-20872,C4582,0
Sequence-94482,C4362,0
Sequence-5271,C877,0
Sequence-110913,C124,0
Sequence-8448,C2351,0
Sequence-22378,C130,0
Sequence-34211,C4578,0
Sequence-40393,C3810,0
Sequence-69929,C2245,0
Sequence-86738,C4177,0
Sequence-69804,C1061,0
Sequence-3923,C4135,0
Sequence-101864,C1575,0
Sequence-100365,C2448,0
Sequence-124726,C5303,0
Sequence-48724,C4992,0
Sequence-27313,C5271,0
Sequence-31546,C6935,0
Sequence-77814,C5835,0
Sequence-934,C485,0
Sequence-100641,C7685,0
Sequence-141756,C3895,0
Sequence-135239,C3014,0
Sequence-3491,C976,0
Sequence-118544,C1504,0
Sequence-132549,C2332,0
Sequence-124141,C143,0
Sequence-13320,C3087,0
Sequence-142037,C2906,0
Sequence-73192,C3609,0
Sequence-112600,C2654,0
Sequence-74239,C3743,0
Sequence-63573,C1913,0
Sequence-33637,C2565,0
Sequence-78775,C554,0
Sequence-106849,C956,0
Sequence-128740,C4507,0
Sequence-17723,C6936,0
Sequence-44124,C4390,0
Sequence-53614,C174,1
Sequence-46577,C4614,0
Sequence-123978,C4459,0
Sequence-126257,C1801,0
Sequence-88888,C5142,0
Sequence-26409,C1070,1
Sequence-120289,C3611,0
Sequence-141,C19,0
Sequence-14639,C308,0
Sequence-136289,C1553,0
Sequence-58206,C645,0
Sequence-102690,C2,0
Sequence-50816,C2479,0
Sequence-58094,C6839,1
Sequence-43349,C3108,1
Sequence-91386,C7488,0
Sequence-42348,C1882,0
Sequence-34661,C5552,0
Sequence-20781,C903,0
Sequence-56825,C23,0
Sequence-67353,C2147,0
Sequence-51578,C4542,0
Sequence-53514,C6528,0
Sequence-68880,C2248,0
Sequence-57781,C1432,0
Sequence-132176,C80,0
Sequence-51991,C4034,0
Sequence-127064,C2630,1
Sequence-49333,C4213,0
Sequence-65201,C6760,0
Sequence-101272,C6463,0
Sequence-103822,C6679,0
Sequence-41806,C1043,0
Sequence-139700,C3824,0
Sequence-41844,C1933,0
Sequence-86023,C3826,0
Sequence-121138,C3457,0
Sequence-69171,C7176,0
Sequence-7762,C2337,0
Sequence-104065,C2400,0
Sequence-2339,C588,0
Sequence-11217,C3984,0
Sequence-53797,C5321,0
Sequence-45890,C3030,0
Sequence-31513,C7332,0
Sequence-108587,C319,0
Sequence-76550,C4991,0
Sequence-100702,C6,0
Sequence-106932,C61,0
Sequence-131719,C2893,0
Sequence-39945,C2495,0
Sequence-14166,C2745,0
Sequence-21911,C3045,0
Sequence-141794,C2897,0
Sequence-99602,C2130,1
Sequence-67178,C1676,0
Sequence-6256,C2503,0
Sequence-45814,C1141,0
Sequence-94591,C4371,0
Sequence-10233,C5319,0
Sequence-118460,C2655,0
Sequence-72071,C3073,0
Sequence-107882,C3625,0
Sequence-76609,C2444,0
Sequence-56800,C2780,0
Sequence-64244,C257,0
Sequence-91106,C3542,0
Sequence-74379,C2741,0
Sequence-115455,C21,0
Sequence-29325,C5017,1
Sequence-79873,C7268,0
Sequence-29786,C2383,0
Sequence-94563,C6891,0
Sequence-8513,C2718,0
Sequence-34310,C560,0
Sequence-110594,C1518,0
Sequence-117828,C1857,0
Sequence-23701,C5310,0
Sequence-114989,C1806,0
Sequence-8415,C190,0
Sequence-131002,C24,0
Sequence-112884,C7908,0
Sequence-83378,C1375,0
Sequence-96241,C1936,0
Sequence-23625,C16,0
Sequence-81440,C7079,0
Sequence-114356,C4311,0
Sequence-138561,C4438,0
Sequence-50929,C7182,0
Sequence-68351,C3649,0
Sequence-60678,C3320,0
Sequence-20389,C3770,0
Sequence-109686,C734,0
Sequence-93849,C2544,0
Sequence-16828,C4834,0
Sequence-131568,C4453,0
Sequence-9405,C18,0
Sequence-14616,C5386,0
Sequence-14821,C2607,0
Sequence-141032,C434,0
Sequence-129582,C2548,0
Sequence-22606,C1290,0
Sequence-72117,C7606,0
Sequence-105073,C4833,0
Sequence-126488,C2685,0
Sequence-47920,C30,0
Sequence-17080,C3696,0
Sequence-6651,C5202,0
Sequence-61079,C3875,0
Sequence-114639,C4571,0
Sequence-137573,C2095,0
Sequence-36306,C2861,0
Sequence-121018,C2869,0
Sequence-2322,C3405,0
Sequence-48293,C6997,0
Sequence-109462,C6319,0
Sequence-81056,C6669,0
Sequence-43671,C5503,0
Sequence-87274,C693,0
Sequence-40407,C3281,0
Sequence-75151,C3124,0
Sequence-6316,C4244,0
Sequence-83855,C7292,0
Sequence-89565,C5876,0
Sequence-51554,C761,0
Sequence-59455,C3702,0
Sequence-57121,C2625,0
Sequence-122933,C7539,0
Sequence-21837,C221,0
Sequence-94089,C1817,0
Sequence-75302,C3359,0
Sequence-14023,C4871,0
Sequence-67731,C1478,0
Sequence-76414,C181,0
Sequence-55286,C1209,0
Sequence-14822,C642,0
Sequence-86647,C933,0
Sequence-44542,C573,0
Sequence-119309,C1068,0
Sequence-17325,C3839,0
Sequence-132928,C5250,0
Sequence-44337,C2534,0
Sequence-61835,C1527,0
Sequence-75830,C2123,0
Sequence-47961,C13,0
Sequence-23664,C4347,0
Sequence-41783,C4102,0
Sequence-2010,C446,0
Sequence-116211,C5651,0
Sequence-56652,C3678,1
Sequence-137999,C2161,0
Sequence-42047,C2217,1
Sequence-46886,C4138,0
Sequence-98096,C336,0
Sequence-113061,C2877,0
Sequence-19840,C7150,0
Sequence-14386,C2308,0
Sequence-100361,C5444,0
Sequence-55825,C4977,0
Sequence-116063,C124,0
Sequence-61942,C7343,0
Sequence-48507,C3306,0
Sequence-78535,C5165,0
Sequence-11141,C200,0
Sequence-142017,C4582,0
Sequence-43079,C973,0
Sequence-125499,C4372,0
Sequence-54948,C2366,0
Sequence-57135,C2730,0
Sequence-49023,C111,0
Sequence-24316,C3191,0
Sequence-77609,C4815,0
Sequence-57099,C6989,1
Sequence-85322,C3709,0
Sequence-65084,C843,0
Sequence-824,C268,0
Sequence-133088,C2649,0
Sequence-64226,C2921,0
Sequence-35353,C5443,0
Sequence-122604,C259,0
Sequence-131776,C2067,0
Sequence-25244,C4386,0
Sequence-130118,C1405,0
Sequence-107874,C7454,0
Sequence-68187,C4409,0
Sequence-134866,C6118,0
Sequence-62931,C3198,0
Sequence-23847,C4842,0
Sequence-17066,C613,0
Sequence-78858,C491,0
Sequence-137074,C1543,0
Sequence-115213,C1660,0
Sequence-9410,C3180,0
Sequence-118293,C6375,0
Sequence-62318,C23,0
Sequence-133805,C4073,0
Sequence-73611,C5499,0
Sequence-123084,C5131,0
Sequence-46603,C57,0
Sequence-37774,C180,0
Sequence-52437,C6364,0
Sequence-18726,C1883,0
Sequence-119918,C7242,0
Sequence-48597,C6268,0
Sequence-15900,C4371,0
Sequence-111215,C4208,0
Sequence-118036,C3029,0
Sequence-62405,C7123,0
Sequence-76638,C2075,0
Sequence-65854,C1847,0
Sequence-122062,C2455,0
Sequence-49201,C1271,0
Sequence-11869,C1530,0
Sequence-44188,C5182,0
Sequence-73104,C2752,0
Sequence-120539,C1171,0
Sequence-113692,C2697,0
Sequence-142134,C1562,1
Sequence-121402,C617,0
Sequence-139336,C2256,0
Sequence-82765,C3254,0
Sequence-101779,C348,0
Sequence-122658,C1199,0
Sequence-28178,C488,0
Sequence-4937,C3449,0
Sequence-77581,C2647,0
Sequence-141592,C2284,0
Sequence-134905,C1491,0
Sequence-134068,C4305,1
Sequence-86321,C3060,0
Sequence-96888,C4026,0
Sequence-95321,C7856,0
Sequence-140427,C5856,0
Sequence-113739,C5500,0
Sequence-48830,C5094,0
Sequence-137700,C3206,0
Sequence-41683,C5685,0
Sequence-78124,C1909,0
Sequence-137846,C128,0
Sequence-127267,C1472,0
Sequence-99754,C2476,0
Sequence-108778,C3364,0
Sequence-102798,C2090,0
Sequence-96619,C1079,0
Sequence-76537,C1359,0
Sequence-43837,C6445,0
Sequence-110303,C7302,0
Sequence-62980,C2637,0
Sequence-101910,C2094,0
Sequence-7575,C2524,0
Sequence-120324,C7001,0
Sequence-6617,C699,0
Sequence-142080,C3795,0
Sequence-18213,C235,0
Sequence-49086,C3706,0
Sequence-95783,C691,0
Sequence-108313,C7667,0
Sequence-80079,C4275,0
Sequence-75652,C1999,0
Sequence-10865,C2459,0
Sequence-138980,C939,0
Sequence-106693,C977,0
Sequence-24189,C2167,0
Sequence-93895,C6245,0
Sequence-115773,C1672,0
Sequence-18488,C165,0
Sequence-61252,C2574,0
Sequence-128618,C5084,0
Sequence-29782,C5845,0
Sequence-40372,C7339,0
Sequence-42178,C1075,0
Sequence-125565,C1463,0
Sequence-136838,C2215,0
Sequence-113736,C138,0
Sequence-70656,C3134,0
Sequence-41746,C2416,0
Sequence-66819,C229,0
Sequence-67039,C41,0
Sequence-64686,C410,0
Sequence-29866,C3932,0
Sequence-136513,C2925,0
Sequence-71475,C4486,0
Sequence-78604,C4850,1
Sequence-91479,C1354,0
Sequence-110605,C4583,0
Sequence-87701,C3590,0
Sequence-47318,C5223,0
Sequence-92421,C47,0
Sequence-68621,C4259,0
Sequence-121342,C3558,0
Sequence-53116,C6591,0
Sequence-62505,C723,0
Sequence-37709,C5851,0
Sequence-49189,C1249,0
Sequence-56972,C149,0
Sequence-49623,C4475,0
Sequence-9103,C5224,0
Sequence-120989,C7222,0
Sequence-92491,C5850,0
Sequence-82310,C5020,1
Sequence-140291,C32,0
Sequence-125596,C1803,0
Sequence-94281,C3028,0
Sequence-28186,C5958,0
Sequence-36260,C5750,0
Sequence-31049,C293,0
Sequence-52970,C3110,0
Sequence-18824,C2745,0
Sequence-73566,C1248,0
Sequence-110799,C5937,0
Sequence-31321,C4334,0
Sequence-112820,C5289,0
Sequence-24245,C572,0
Sequence-56084,C1325,0
Sequence-48320,C6538,0
Sequence-106371,C2035,0
Sequence-43029,C43,0
Sequence-87767,C5649,0
Sequence-136744,C2904,0
Sequence-52768,C4168,0
Sequence-101152,C13,0
Sequence-33170,C3794,0
Sequence-56577,C5835,0
Sequence-14504,C1781,0
Sequence-122242,C4880,0
Sequence-73600,C289,1
Sequence-700,C645,0
Sequence-108300,C3275,0
Sequence-47678,C6767,0
Sequence-136129,C2227,0
Sequence-38386,C389,0
Sequence-23601,C3108,0
Sequence-91996,C43,0
Sequence-128682,C3330,0
Sequence-66830,C148,0
Sequence-90268,C260,0
Sequence-76135,C303,0
Sequence-49303,C6761,0
Sequence-103153,C14,0
Sequence-55864,C5032,0
Sequence-98736,C3480,0
Sequence-13115,C2781,0
Sequence-55119,C5298,0
Sequence-138266,C2335,0
Sequence-125677,C2695,0
Sequence-112665,C46,0
Sequence-50017,C272,0
Sequence-68832,C1135,0
Sequence-19903,C4129,0
Sequence-141068,C1225,0
Sequence-19562,C2616,0
Sequence-103177,C533,0
Sequence-93103,C363,0
Sequence-68057,C1781,0
Sequence-131725,C3621,0
Sequence-89790,C2415,0
Sequence-34742,C4215,0
Sequence-9360,C4582,0
Sequence-49705,C5054,0
Sequence-16171,C3956,0
Sequence-7639,C1831,0
Sequence-8013,C1466,0
Sequence-52972,C3150,0
Sequence-59347,C3227,0
Sequence-50342,C2707,0
Sequence-32707,C629,0
Sequence-88619,C3558,0
Sequence-77828,C403,0
Sequence-114420,C1377,0
Sequence-38163,C169,0
Sequence-142152,C4095,0
Sequence-30634,C1365,0
Sequence-11531,C2586,0
Sequence-136574,C4112,0
Sequence-26035,C1451,0
Sequence-60858,C3230,0
Sequence-117799,C224,0
Sequence-61052,C1885,0
Sequence-75029,C470,0
Sequence-21299,C1567,0
Sequence-20233,C790,0
Sequence-83489,C2334,0
Sequence-14880,C1193,0
Sequence-78958,C3888,0
Sequence-107581,C5723,0
Sequence-58903,C114,0
Sequence-99325,C4535,0
Sequence-134766,C7187,0
Sequence-108639,C1190,0
Sequence-75764,C6535,0
Sequence-28835,C313,0
Sequence-11380,C5345,0
Sequence-19006,C514,0
Sequence-125946,C2531,0
Sequence-3390,C3505,0
Sequence-85329,C3666,0
Sequence-139669,C1493,0
Sequence-78456,C3616,0
Sequence-44214,C2520,0
Sequence-51779,C4071,0
Sequence-112446,C2759,0
Sequence-21709,C4755,0
Sequence-94684,C3338,0
Sequence-57183,C4476,0
Sequence-105968,C7610,0
Sequence-6304,C3430,0
Sequence-35025,C1174,0
Sequence-131335,C6784,0
Sequence-63523,C6785,0
Sequence-51882,C2099,0
Sequence-93445,C5318,0
Sequence-51505,C1962,0
Sequence-93589,C4938,0
Sequence-73578,C5252,0
Sequence-49154,C48,1
Sequence-87400,C4177,0
Sequence-121425,C194,0
Sequence-59307,C159,0
Sequence-25707,C338,0
Sequence-2641,C3780,0
Sequence-126631,C2729,0
Sequence-78776,C6210,0
Sequence-88088,C3340,0
Sequence-108223,C2117,0
Sequence-129927,C5760,0
Sequence-19047,C6906,0
Sequence-9456,C5987,0
Sequence-15306,C5617,0
Sequence-19982,C1676,0
Sequence-56137,C221,0
Sequence-86281,C198,0
Sequence-17341,C68,0
Sequence-51164,C2221,0
Sequence-43610,C153,0
Sequence-57645,C4600,0
Sequence-31596,C2819,0
Sequence-114663,C2025,0
Sequence-94670,C2218,0
Sequence-36607,C3492,0
Sequence-60509,C1021,0
Sequence-74833,C2246,0
Sequence-10464,C1337,0
Sequence-71330,C99,0
Sequence-100808,C3917,0
Sequence-41542,C3839,0
Sequence-51027,C306,0
Sequence-16959,C1964,0
Sequence-36200,C5804,0
Sequence-83973,C3548,0
Sequence-4265,C1243,0
Sequence-7744,C2838,0
Sequence-8968,C128,0
Sequence-77685,C2394,0
Sequence-68108,C1266,0
Sequence-87124,C5501,0
Sequence-60698,C2490,0
Sequence-121977,C8,1
Sequence-139179,C6264,0
Sequence-70771,C716,0
Sequence-27678,C2180,0
Sequence-65066,C6908,0
Sequence-27900,C2277,0
Sequence-50850,C5548,0
Sequence-105135,C41,0
Sequence-127185,C4327,0
Sequence-72885,C3046,0
Sequence-126660,C3375,0
Sequence-118204,C3699,0
Sequence-87268,C678,0
Sequence-108511,C4097,0
Sequence-126445,C1197,0
Sequence-25354,C3178,0
Sequence-137337,C7324,0
Sequence-73655,C1417,0
Sequence-78576,C852,0
Sequence-69241,C5869,0
Sequence-17602,C6935,0
Sequence-51299,C5857,0
Sequence-28906,C3378,1
Sequence-18727,C3022,0
Sequence-121671,C2771,0
Sequence-12518,C5693,0
Sequence-17582,C4960,0
Sequence-56423,C2233,0
Sequence-17127,C5988,0
Sequence-6166,C7162,0
Sequence-53738,C707,0
Sequence-37307,C5714,0
Sequence-79811,C1179,0
Sequence-45187,C6757,0
Sequence-108109,C2641,0
Sequence-19485,C789,0
Sequence-135539,C1966,0
Sequence-30496,C1639,0
Sequence-96642,C1261,0
Sequence-58806,C2026,0
Sequence-54560,C2026,0
Sequence-120564,C1892,0
Sequence-62380,C4560,0
Sequence-68241,C749,0
Sequence-17502,C3480,0
Sequence-13767,C174,1
Sequence-54056,C7069,1
Sequence-5844,C634,0
Sequence-106394,C1425,0
Sequence-2477,C2717,0
Sequence-137363,C5069,0
Sequence-46293,C1455,0
Sequence-61529,C2905,0
Sequence-131992,C121,0
Sequence-92331,C400,0
Sequence-133268,C4320,0
Sequence-107818,C5048,0
Sequence-45144,C6403,0
Sequence-75508,C4807,0
Sequence-44544,C608,0
Sequence-43842,C2511,0
Sequence-99509,C7567,0
Sequence-22383,C1574,0
Sequence-115818,C2506,0
Sequence-21835,C376,1
Sequence-96962,C5274,0
Sequence-53230,C6548,0
Sequence-14735,C3286,0
Sequence-132289,C3054,0
Sequence-72561,C7554,0
Sequence-66742,C5656,0
Sequence-135378,C744,0
Sequence-39273,C622,0
Sequence-57704,C6894,0
Sequence-55402,C3858,0
Sequence-54022,C1525,1
Sequence-108288,C2092,0
Sequence-98818,C684,0
Sequence-108251,C3560,0
Sequence-140123,C2864,0
Sequence-111927,C5376,0
Sequence-54191,C2795,0
Sequence-133303,C64,0
Sequence-73211,C2158,0
Sequence-109264,C1083,0
Sequence-9518,C5318,0
Sequence-40414,C3646,0
Sequence-31189,C2083,0
Sequence-137235,C6270,0
Sequence-12378,C2128,0
Sequence-85580,C1708,0
Sequence-31550,C5803,0
Sequence-27921,C2372,0
Sequence-29073,C3529,0
Sequence-46982,C2882,0
Sequence-19204,C1687,0
Sequence-95771,C1739,0
Sequence-114458,C3603,0
Sequence-22490,C2460,0
Sequence-5517,C479,0
Sequence-124468,C5488,0
Sequence-79009,C1324,0
Sequence-14936,C3254,0
Sequence-133359,C1819,0
Sequence-18916,C901,0
Sequence-23462,C6069,0
Sequence-29397,C2282,0
Sequence-4841,C749,0
Sequence-13665,C207,0
Sequence-112836,C2530,0
Sequence-51313,C2168,0
Sequence-124797,C1595,1
Sequence-2793,C3132,0
Sequence-43519,C4437,0
Sequence-91797,C3453,0
Sequence-45818,C6480,0
Sequence-2076,C2720,0
Sequence-79116,C418,0
Sequence-119157,C2612,0
Sequence-86636,C3736,0
Sequence-16403,C2699,0
Sequence-134692,C465,0
Sequence-49788,C1937,0
Sequence-51003,C5803,0
Sequence-126662,C7143,0
Sequence-34823,C6993,0
Sequence-129734,C1970,0
Sequence-58904,C114,0
Sequence-99275,C5372,0
Sequence-131827,C3552,0
Sequence-31235,C7167,0
Sequence-92696,C2482,0
Sequence-63436,C460,0
Sequence-133856,C2239,0
Sequence-115987,C6071,0
Sequence-82823,C7009,0
Sequence-69924,C5672,0
Sequence-67329,C4027,0
Sequence-34655,C6337,0
Sequence-24445,C3343,0
Sequence-78508,C7909,0
Sequence-95967,C743,0
Sequence-25683,C5680,0
Sequence-102769,C24,0
Sequence-36244,C3127,0
Sequence-72292,C3371,0
Sequence-80148,C426,0
Sequence-59906,C3098,0
Sequence-92533,C245,0
Sequence-47467,C800,0
Sequence-55729,C2929,0
Sequence-88029,C4525,0
Sequence-53415,C7181,0
Sequence-112378,C121,0
Sequence-63814,C1886,0
Sequence-96215,C7673,0
Sequence-56460,C6769,0
Sequence-70069,C5228,0
Sequence-125822,C3036,0
Sequence-96252,C1376,0
Sequence-73869,C1724,0
Sequence-17336,C259,0
Sequence-128575,C7144,0
Sequence-59180,C4000,0
Sequence-9507,C3558,0
Sequence-141613,C3852,0
Sequence-54969,C5622,0
